epoch,train_loss,val_relative_l2,val_mse,lr
118,0.9346567392349243,0.9225280284881592,0.8510579466819763,0.001
119,0.9225280284881592,0.8897506594657898,0.7916561961174011,0.001
120,0.8897506594657898,0.9040950536727905,0.8173877596855164,0.001
121,0.9040950536727905,0.9362919330596924,0.8766425251960754,0.001
122,0.9362919330596924,0.9278641939163208,0.8609319925308228,0.001
123,0.9278641939163208,0.8867957592010498,0.7864065766334534,0.001
124,0.8867957592010498,0.8809641003608704,0.7760976552963257,0.001
125,0.8809641003608704,0.9018510580062866,0.8133352994918823,0.001
126,0.9018510580062866,0.891261637210846,0.7943472266197205,0.001
127,0.891261637210846,0.8658743500709534,0.749738335609436,0.001
128,0.8658743500709534,0.9024395942687988,0.8143972158432007,0.001
129,0.9024395942687988,0.9455540180206299,0.8940722346305847,0.001
130,0.9455540180206299,0.9406224489212036,0.8847704529762268,0.001
131,0.9406224489212036,0.9032427072525024,0.8158472776412964,0.001
132,0.9032427072525024,0.8916013836860657,0.7949529886245728,0.001
133,0.8916013836860657,0.8973587155342102,0.8052524924278259,0.001
134,0.8973587155342102,0.8811315894126892,0.7763926982879639,0.001
135,0.8811315894126892,0.8580114245414734,0.7361835241317749,0.001
136,0.8580114245414734,0.8745642900466919,0.7648626565933228,0.001
137,0.8745642900466919,0.8914234638214111,0.7946357131004333,0.001
138,0.8914234638214111,0.8736886978149414,0.7633318901062012,0.001
139,0.8736886978149414,0.8731755018234253,0.7624353766441345,0.001
140,0.8731755018234253,0.8842090368270874,0.781825602054596,0.001
141,0.8842090368270874,0.869886577129364,0.7567025423049927,0.001
142,0.869886577129364,0.8692923188209534,0.7556691765785217,0.001
143,0.8692923188209534,0.8739325404167175,0.7637580037117004,0.001
144,0.8739325404167175,0.8554316163063049,0.7317631840705872,0.001
145,0.8554316163063049,0.8693515658378601,0.755772054195404,0.001
146,0.8693515658378601,0.8851140141487122,0.7834267020225525,0.001
147,0.8851140141487122,0.8590795397758484,0.7380176186561584,0.001
148,0.8590795397758484,0.8411355018615723,0.7075090408325195,0.001
149,0.8411355018615723,0.8450160622596741,0.7140520215034485,0.001
150,0.8450160622596741,0.8315010070800781,0.6913938522338867,0.001
151,0.8315010070800781,0.8618366718292236,0.7427623271942139,0.001
152,0.8618366718292236,0.8809589147567749,0.7760884165763855,0.001
153,0.8809589147567749,0.8489037752151489,0.7206375002861023,0.001
154,0.8489037752151489,0.8365105986595154,0.6997499465942383,0.001
155,0.8365105986595154,0.8507579565048218,0.7237891554832458,0.001
156,0.8507579565048218,0.8327199220657349,0.6934224367141724,0.001
157,0.8327199220657349,0.8394735455513,0.7047158479690552,0.001
158,0.8394735455513,0.8492655158042908,0.7212517261505127,0.001
159,0.8492655158042908,0.8224018216133118,0.6763447523117065,0.001
160,0.8224018216133118,0.8436614274978638,0.7117645144462585,0.001
161,0.8436614274978638,0.866557776927948,0.7509223222732544,0.001
162,0.866557776927948,0.8359988927841187,0.6988941431045532,0.001
163,0.8359988927841187,0.8178237676620483,0.6688355207443237,0.001
164,0.8178237676620483,0.825663685798645,0.6817205548286438,0.001
165,0.825663685798645,0.8077930212020874,0.6525294780731201,0.001
166,0.8077930212020874,0.8459370136260986,0.7156093716621399,0.001
167,0.8459370136260986,0.8726480007171631,0.7615144848823547,0.001
168,0.8726480007171631,0.8368425369262695,0.7003052830696106,0.001
169,0.8368425369262695,0.8085150122642517,0.6536964774131775,0.001
170,0.8085150122642517,0.8099976181983948,0.6560960412025452,0.001
171,0.8099976181983948,0.7979357242584229,0.6367013454437256,0.001
172,0.7979357242584229,0.7963302135467529,0.6341418027877808,0.001
173,0.7963302135467529,0.8005225658416748,0.6408363580703735,0.001
174,0.8005225658416748,0.7943680286407471,0.6310206055641174,0.001
175,0.7943680286407471,0.8278705477714539,0.6853697299957275,0.001
176,0.8278705477714539,0.8443509936332703,0.7129285335540771,0.001
177,0.8443509936332703,0.8054389357566833,0.6487317681312561,0.001
178,0.8054389357566833,0.8279895782470703,0.6855666637420654,0.001
179,0.8279895782470703,0.8693599700927734,0.7557867169380188,0.001
180,0.8693599700927734,0.8381286263465881,0.7024595737457275,0.001
181,0.8381286263465881,0.7888535261154175,0.622289776802063,0.001
182,0.7888535261154175,0.8008526563644409,0.6413649916648865,0.001
183,0.8008526563644409,0.850971519947052,0.7241523265838623,0.001
184,0.850971519947052,0.8337080478668213,0.6950690746307373,0.001
185,0.8337080478668213,0.8007689714431763,0.6412308812141418,0.001
186,0.8007689714431763,0.8240190744400024,0.6790074110031128,0.001
187,0.8240190744400024,0.8477252721786499,0.7186380624771118,0.001
188,0.8477252721786499,0.8597245216369629,0.7391262650489807,0.001
189,0.8597245216369629,0.8501507639884949,0.7227562665939331,0.001
190,0.8501507639884949,0.8456942439079285,0.7151986956596375,0.001
191,0.8456942439079285,0.845728874206543,0.7152572870254517,0.001
192,0.845728874206543,0.8292702436447144,0.6876890659332275,0.001
193,0.8292702436447144,0.8629555702209473,0.7446922063827515,0.001
194,0.8629555702209473,0.9027200937271118,0.8149034976959229,0.001
195,0.9027200937271118,0.886618971824646,0.7860930562019348,0.001
196,0.886618971824646,0.845201849937439,0.7143660187721252,0.001
197,0.845201849937439,0.8781406283378601,0.7711309790611267,0.001
198,0.8781406283378601,0.9407498240470886,0.8850101232528687,0.001
199,0.9407498240470886,0.9410215020179749,0.8855213522911072,0.001
