epoch,train_loss,val_relative_l2,val_mse,lr
33,0.8660155534744263,0.8500057458877563,0.7225096821784973,0.001
34,0.8500057458877563,0.8336536288261414,0.6949782371520996,0.001
35,0.8336536288261414,0.8139106631278992,0.6624504923820496,0.001
36,0.8139106631278992,0.7939902544021606,0.6304205060005188,0.001
37,0.7939902544021606,0.7734116911888123,0.5981655120849609,0.001
38,0.7734116911888123,0.7508168816566467,0.5637259483337402,0.001
39,0.7508168816566467,0.7294986248016357,0.5321682095527649,0.001
40,0.7294986248016357,0.7050651907920837,0.49711692333221436,0.001
41,0.7050651907920837,0.6807010173797607,0.46335387229919434,0.001
42,0.6807010173797607,0.6574566960334778,0.4322492182254791,0.001
43,0.6574566960334778,0.6371231079101562,0.4059258699417114,0.001
44,0.6371231079101562,0.6021785736083984,0.36261895298957825,0.001
45,0.6021785736083984,0.5760939121246338,0.3318841755390167,0.001
46,0.5760939121246338,0.5523491501808167,0.3050895631313324,0.001
47,0.5523491501808167,0.5282651782035828,0.27906402945518494,0.001
48,0.5282651782035828,0.5009347200393677,0.25093555450439453,0.001
49,0.5009347200393677,0.4758351147174835,0.22641903162002563,0.001
50,0.4758351147174835,0.45240503549575806,0.20467031002044678,0.001
51,0.45240503549575806,0.42725613713264465,0.18254780769348145,0.001
52,0.42725613713264465,0.40687742829322815,0.16554923355579376,0.001
53,0.40687742829322815,0.39311328530311584,0.15453805029392242,0.001
54,0.39311328530311584,0.36807310581207275,0.13547779619693756,0.001
55,0.36807310581207275,0.364748477935791,0.13304145634174347,0.001
56,0.364748477935791,0.34096279740333557,0.11625561863183975,0.001
57,0.34096279740333557,0.3325631618499756,0.11059825122356415,0.001
58,0.3325631618499756,0.3145333230495453,0.0989312082529068,0.001
59,0.3145333230495453,0.3064882159233093,0.09393502026796341,0.001
60,0.3064882159233093,0.2953528165817261,0.0872332975268364,0.001
61,0.2953528165817261,0.2798048257827759,0.07829073071479797,0.001
62,0.2798048257827759,0.2665577828884125,0.07105304300785065,0.001
63,0.2665577828884125,0.25500574707984924,0.06502792239189148,0.001
64,0.25500574707984924,0.2412978559732437,0.05822465196251869,0.001
65,0.2412978559732437,0.2326912134885788,0.054145198315382004,0.001
66,0.2326912134885788,0.22833885252475739,0.052138619124889374,0.001
67,0.22833885252475739,0.21146635711193085,0.04471801593899727,0.001
68,0.21146635711193085,0.20696014165878296,0.042832497507333755,0.001
69,0.20696014165878296,0.20322537422180176,0.04130055010318756,0.001
70,0.20322537422180176,0.18864981830120087,0.03558874875307083,0.001
71,0.18864981830120087,0.19376039505004883,0.03754308447241783,0.001
72,0.19376039505004883,0.19126151502132416,0.03658096864819527,0.001
73,0.19126151502132416,0.17472268640995026,0.03052801638841629,0.001
74,0.17472268640995026,0.17440484464168549,0.030417047441005707,0.001
75,0.17440484464168549,0.18024574220180511,0.03248852491378784,0.001
76,0.18024574220180511,0.16282032430171967,0.02651045471429825,0.001
77,0.16282032430171967,0.18583627045154572,0.03453511744737625,0.001
78,0.18583627045154572,0.2072746902704239,0.04296278953552246,0.001
79,0.2072746902704239,0.21560867130756378,0.046487100422382355,0.001
80,0.21560867130756378,0.19371125102043152,0.03752404451370239,0.001
81,0.19371125102043152,0.16763359308242798,0.02810101956129074,0.001
82,0.16763359308242798,0.15692807734012604,0.024626420810818672,0.001
83,0.15692807734012604,0.17471979558467865,0.030527004972100258,0.001
84,0.17471979558467865,0.16803224384784698,0.028234833851456642,0.001
85,0.16803224384784698,0.17165158689022064,0.02946426346898079,0.001
86,0.17165158689022064,0.16286244988441467,0.026524174958467484,0.001
87,0.16286244988441467,0.1485075205564499,0.022054482251405716,0.001
88,0.1485075205564499,0.14781498908996582,0.021849270910024643,0.001
89,0.14781498908996582,0.1436987668275833,0.02064933069050312,0.001
90,0.1436987668275833,0.14053086936473846,0.01974892057478428,0.001
91,0.14053086936473846,0.14242435991764069,0.02028469555079937,0.001
92,0.14242435991764069,0.13814684748649597,0.019084550440311432,0.001
93,0.13814684748649597,0.14149980247020721,0.02002219296991825,0.001
94,0.14149980247020721,0.1390770822763443,0.019342433661222458,0.001
95,0.1390770822763443,0.13037064671516418,0.01699650101363659,0.001
96,0.13037064671516418,0.13215044140815735,0.01746373623609543,0.001
97,0.13215044140815735,0.1233239471912384,0.015208793804049492,0.001
98,0.1233239471912384,0.12707556784152985,0.016148200258612633,0.001
99,0.12707556784152985,0.11594834178686142,0.013444016687572002,0.001
100,0.11594834178686142,0.11991129070520401,0.014378715306520462,0.001
101,0.11991129070520401,0.11424729228019714,0.013052442111074924,0.001
102,0.11424729228019714,0.11170870065689087,0.01247883215546608,0.001
103,0.11170870065689087,0.10860049724578857,0.011794068850576878,0.001
104,0.10860049724578857,0.11794669926166534,0.013911421410739422,0.001
105,0.11794669926166534,0.10603684931993484,0.01124381273984909,0.001
106,0.10603684931993484,0.1477280706167221,0.02182358130812645,0.001
107,0.1477280706167221,0.16182109713554382,0.02618606761097908,0.001
108,0.16182109713554382,0.13083644211292267,0.017118170857429504,0.001
109,0.13083644211292267,0.12767112255096436,0.016299914568662643,0.001
110,0.12767112255096436,0.14246205985546112,0.020295435562729836,0.001
111,0.14246205985546112,0.12683506309986115,0.016087129712104797,0.001
112,0.12683506309986115,0.11777573078870773,0.013871122151613235,0.001
113,0.11777573078870773,0.12230048328638077,0.014957408420741558,0.001
114,0.12230048328638077,0.11788830161094666,0.013897650875151157,0.001
115,0.11788830161094666,0.10631254315376282,0.01130235567688942,0.001
116,0.10631254315376282,0.1154557392001152,0.013330024667084217,0.001
117,0.1154557392001152,0.10701247304677963,0.011451669037342072,0.001
118,0.10701247304677963,0.11225468665361404,0.012601112015545368,0.001
119,0.11225468665361404,0.11812829971313477,0.013954294845461845,0.001
120,0.11812829971313477,0.11037147790193558,0.012181860394775867,0.001
121,0.11037147790193558,0.11109910160303116,0.012343009933829308,0.001
122,0.11109910160303116,0.11527394503355026,0.013288079760968685,0.001
123,0.11527394503355026,0.10916781425476074,0.011917609721422195,0.001
124,0.10916781425476074,0.10938366502523422,0.011964784003794193,0.001
125,0.10938366502523422,0.10642343014478683,0.01132594421505928,0.001
126,0.10642343014478683,0.10437241941690445,0.010893601924180984,0.001
127,0.10437241941690445,0.0968267023563385,0.00937541015446186,0.001
128,0.0968267023563385,0.10633555799722672,0.011307249777019024,0.001
129,0.10633555799722672,0.09778675436973572,0.00956224836409092,0.001
130,0.09778675436973572,0.10697358846664429,0.011443347670137882,0.001
131,0.10697358846664429,0.10805553197860718,0.011675998568534851,0.001
132,0.10805553197860718,0.09697333723306656,0.009403827600181103,0.001
133,0.09697333723306656,0.09814208745956421,0.009631868451833725,0.001
134,0.09814208745956421,0.09399417787790298,0.008834904059767723,0.001
135,0.09399417787790298,0.08847903460264206,0.007828539237380028,0.001
136,0.08847903460264206,0.10248908400535583,0.010504011064767838,0.001
137,0.10248908400535583,0.09986027330160141,0.009972074069082737,0.001
138,0.09986027330160141,0.09699787944555283,0.009408587589859962,0.001
139,0.09699787944555283,0.10091832280158997,0.010184507817029953,0.001
140,0.10091832280158997,0.09029605239629745,0.008153376169502735,0.001
141,0.09029605239629745,0.10481077432632446,0.01098529901355505,0.001
142,0.10481077432632446,0.10374967753887177,0.010763994418084621,0.001
143,0.10374967753887177,0.10106898099184036,0.010214935056865215,0.001
144,0.10106898099184036,0.09697126597166061,0.009403425268828869,0.001
145,0.09697126597166061,0.10091559588909149,0.010183954611420631,0.001
146,0.10091559588909149,0.09300843626260757,0.008650568313896656,0.001
147,0.09300843626260757,0.1028064638376236,0.010569167323410511,0.001
148,0.1028064638376236,0.09786872565746307,0.009578286670148373,0.001
149,0.09786872565746307,0.09259209036827087,0.008573293685913086,0.001
150,0.09259209036827087,0.09013446420431137,0.008124221116304398,0.001
151,0.09013446420431137,0.09421664476394653,0.00887677539139986,0.001
152,0.09421664476394653,0.0914996862411499,0.008372192271053791,0.001
153,0.0914996862411499,0.09110145270824432,0.00829947367310524,0.001
154,0.09110145270824432,0.0883256196975708,0.007801414467394352,0.001
155,0.0883256196975708,0.09080178290605545,0.008244962431490421,0.001
156,0.09080178290605545,0.08591397106647491,0.00738121010363102,0.001
157,0.08591397106647491,0.08831458538770676,0.007799465209245682,0.001
158,0.08831458538770676,0.08732058107852936,0.007624883204698563,0.001
159,0.08732058107852936,0.08539415895938873,0.007292162161320448,0.001
160,0.08539415895938873,0.083331398665905,0.006944121792912483,0.001
161,0.083331398665905,0.08748951554298401,0.0076544140465557575,0.001
162,0.08748951554298401,0.08452235907316208,0.007144027855247259,0.001
163,0.08452235907316208,0.08370674401521683,0.00700681796297431,0.001
164,0.08370674401521683,0.08031530678272247,0.0064505478367209435,0.001
165,0.08031530678272247,0.08568000793457031,0.007341063115745783,0.001
166,0.08568000793457031,0.08233796805143356,0.0067795393988490105,0.001
167,0.08233796805143356,0.08078695833683014,0.006526532117277384,0.001
168,0.08078695833683014,0.07869713008403778,0.006193238310515881,0.001
169,0.07869713008403778,0.08275558054447174,0.006848486140370369,0.001
170,0.08275558054447174,0.08049365878105164,0.006479228846728802,0.001
171,0.08049365878105164,0.07966684550046921,0.006346805952489376,0.001
172,0.07966684550046921,0.0773332342505455,0.005980429705232382,0.001
173,0.0773332342505455,0.08100057393312454,0.006561092101037502,0.001
174,0.08100057393312454,0.07794325798749924,0.006075150799006224,0.001
175,0.07794325798749924,0.078980453312397,0.0062379115261137486,0.001
176,0.078980453312397,0.07660967111587524,0.0058690402656793594,0.001
177,0.07660967111587524,0.07827252149581909,0.006126586813479662,0.001
178,0.07827252149581909,0.07551087439060211,0.005701891612261534,0.001
179,0.07551087439060211,0.07818016409873962,0.006112137343734503,0.001
180,0.07818016409873962,0.07559651136398315,0.0057148318737745285,0.001
181,0.07559651136398315,0.07615724205970764,0.0057999249547719955,0.001
182,0.07615724205970764,0.07346171140670776,0.0053966231644153595,0.001
183,0.07346171140670776,0.07716408371925354,0.005954296328127384,0.001
184,0.07716408371925354,0.07463720440864563,0.0055707115679979324,0.001
185,0.07463720440864563,0.07441046088933945,0.005536916200071573,0.001
186,0.07441046088933945,0.07189523428678513,0.005168924108147621,0.001
187,0.07189523428678513,0.07628023624420166,0.005818673875182867,0.001
188,0.07628023624420166,0.07361502945423126,0.005419171415269375,0.001
189,0.07361502945423126,0.07316984236240387,0.005353826098144054,0.001
190,0.07316984236240387,0.0707680806517601,0.005008120089769363,0.001
191,0.0707680806517601,0.07501243054866791,0.005626864731311798,0.001
192,0.07501243054866791,0.07247280329465866,0.005252306815236807,0.001
193,0.07247280329465866,0.07201622426509857,0.005186337046325207,0.001
194,0.07201622426509857,0.06988345086574554,0.00488369632512331,0.001
195,0.06988345086574554,0.07342936098575592,0.005391871090978384,0.001
196,0.07342936098575592,0.07106069475412369,0.005049621686339378,0.001
197,0.07106069475412369,0.07106935977935791,0.005050853826105595,0.001
198,0.07106935977935791,0.06896966695785522,0.004756814334541559,0.001
199,0.06896966695785522,0.07199052721261978,0.0051826355047523975,0.001
